claim_id,customer_id,policy_id,age,insurance_type,region,claim_amount,policy_annual_premium,months_as_customer,num_previous_claims,police_report_filed,witnesses,injury_claim,vehicle_claim,total_claim_amount,fraud_reported
2670,5154,706603,33,Home,Tangier,18627.41,10323.9,190,2,0,1,0,1,4275.11,1
2671,6619,129086,29,Travel,Agadir,9389.12,8698.52,152,0,0,0,1,1,4321.19,1
2672,2936,225604,70,Home,Rabat,3074.9,13870.45,134,1,1,2,0,1,3374.93,0
2673,4807,987246,38,Home,Casablanca,40881.49,1075.96,40,1,0,0,1,0,38779.91,1
2674,8151,219324,62,Health,Rabat,1244.84,4557.03,198,0,0,0,0,0,19689.24,0
2675,4236,576785,34,Auto,Tangier,2783.92,1327.75,58,3,1,1,1,0,4636.31,0
2676,3352,840970,57,Home,Agadir,5707.82,3321.76,142,0,1,1,1,0,3564.61,0
2677,2932,491065,30,Life,Rabat,34248.03,2297.76,78,1,1,3,0,0,10352.76,0
2678,9556,103435,69,Life,Fes,17263.2,11123.59,173,5,1,0,0,0,762.39,1
2679,5916,987937,49,Life,Rabat,7801.63,5855.95,111,2,0,1,0,1,559.11,0
2680,6498,939763,54,Auto,Marrakech,1040.12,13913.14,99,2,1,0,0,0,1744.25,0
2681,1946,260014,67,Home,Marrakech,1038.29,838.98,6,2,1,2,1,1,7155.8,0
2682,2439,814995,32,Travel,Tangier,6866.87,9967.4,23,3,0,1,0,0,14205.81,0
2683,8730,522275,29,Travel,Tangier,663.17,14572.9,62,1,1,1,0,0,1416.21,0
2684,5857,812917,66,Health,Tangier,4378.4,3049.66,212,0,0,1,1,0,22886.57,0
2685,1340,475601,74,Auto,Fes,7824.95,6915.27,17,3,0,1,1,0,2874.97,0
2686,1382,938821,32,Home,Agadir,506.11,10677.4,84,1,1,1,1,1,7530.17,0
2687,9491,939446,51,Life,Fes,6486.19,9680.5,112,2,1,1,1,1,2865.09,0
2688,1138,526042,23,Auto,Rabat,8734.7,8707.39,198,3,1,1,0,1,4373.03,0
2689,1358,392441,34,Auto,Casablanca,1927.66,5237.96,104,1,1,1,0,0,29921.18,0
2690,5931,668178,65,Home,Agadir,2470.08,11058.9,125,1,1,2,0,1,2875.27,0
2691,4456,383466,66,Health,Marrakech,348.92,9972.2,28,1,0,1,0,0,1917.29,0
2692,2627,660027,74,Health,Marrakech,2613.41,2860.6,141,0,0,3,0,1,9572.91,0
2693,7626,502935,37,Health,Marrakech,477.83,14479.32,157,3,1,0,0,0,13017.97,1
2694,6004,703841,26,Life,Rabat,1302.52,8557.26,173,0,1,0,0,0,1088.08,0
2695,7652,108314,22,Life,Rabat,1839.6,8119.19,20,1,0,1,0,1,7097.35,0
2696,7416,718119,40,Home,Tangier,744.7,12799.43,186,2,1,0,0,1,8405.95,0
2697,4170,961596,50,Health,Casablanca,667.55,9786.0,209,2,0,1,1,1,28145.65,0
2698,4835,469802,55,Home,Tangier,708.07,1579.95,117,2,1,0,1,0,3286.71,0
2699,9017,963460,73,Health,Rabat,12898.35,7845.55,54,1,1,2,0,0,18898.99,0
2700,3151,922545,31,Auto,Fes,2740.63,11818.65,227,1,1,1,0,1,5775.27,0
2701,7905,741462,34,Travel,Tangier,13624.23,10649.71,109,3,0,1,1,0,3643.15,1
2702,3834,246429,74,Travel,Agadir,1833.85,14576.15,231,3,0,2,0,0,2339.0,0
2703,3567,329937,36,Health,Rabat,1881.71,861.29,64,3,0,0,1,0,8074.79,1
2704,2307,644653,50,Home,Rabat,1793.17,4287.67,52,1,1,2,0,0,1528.45,0
2705,9848,401173,18,Life,Fes,83.24,8462.77,229,1,1,1,0,0,1648.39,0
2706,3660,363881,30,Health,Fes,5474.52,9482.6,43,1,1,0,1,1,9000.08,0
2707,4730,493186,63,Health,Fes,2621.98,4478.16,87,3,1,2,0,1,31174.8,0
2708,7207,829992,44,Life,Casablanca,3170.63,12488.62,18,3,0,1,0,0,1189.51,1
2709,4162,709762,23,Health,Agadir,242.43,2883.04,228,1,1,1,1,1,2362.79,0
2710,2140,440362,23,Auto,Rabat,2880.28,512.31,84,3,1,2,1,1,6587.85,0
2711,9458,879966,50,Life,Fes,1761.18,14309.68,54,4,0,2,1,1,2828.29,0
2712,2708,258571,47,Auto,Casablanca,3465.97,6177.57,60,3,0,2,1,1,749.79,1
2713,4630,865387,63,Travel,Marrakech,2721.36,14383.6,123,2,1,1,1,1,2090.39,0
2714,4211,341474,52,Life,Agadir,1664.91,4530.01,71,1,1,2,0,0,8019.48,0
2715,7538,228692,40,Life,Marrakech,5859.01,1420.01,228,1,1,0,0,1,3714.16,0
2716,1475,862790,27,Home,Marrakech,10194.83,11701.53,234,2,1,2,0,1,7093.92,0
2717,8684,801517,68,Home,Rabat,1827.39,12619.38,129,1,0,1,0,0,1256.21,0
2718,2207,490555,36,Life,Casablanca,524.25,7635.26,113,1,1,1,1,1,6877.62,0
2719,2960,272106,68,Travel,Casablanca,567.34,1570.83,37,2,1,2,0,1,604.82,0
2720,1557,100294,45,Health,Marrakech,4951.22,9984.94,49,1,0,2,0,0,10736.19,0
2721,1882,911028,40,Home,Agadir,14114.75,3141.09,35,1,0,3,0,1,19299.08,1
2722,5761,198185,21,Travel,Tangier,338.21,12816.03,105,2,1,1,0,0,1220.26,0
2723,6867,897866,37,Travel,Marrakech,878.81,4473.34,195,2,0,0,0,0,2774.1,0
2724,7963,158382,36,Home,Rabat,2000.19,12791.74,35,0,1,3,0,1,1116.09,0
2725,8166,400242,59,Health,Marrakech,257.68,6690.41,221,2,0,1,1,0,5387.33,0
2726,8929,628943,44,Home,Agadir,2654.48,9149.07,9,1,1,2,1,1,5726.63,0
2727,6347,707317,74,Travel,Agadir,4608.9,11948.66,165,1,1,2,1,1,1289.51,0
2728,8269,408372,51,Auto,Marrakech,5301.57,1086.37,60,0,0,2,1,0,2754.66,0
2729,9125,103771,21,Home,Casablanca,1845.04,12406.91,56,2,0,1,1,0,14423.4,0
2730,3454,436243,73,Travel,Marrakech,1943.49,2510.4,106,4,0,2,0,1,8573.08,0
2731,5494,745099,55,Home,Fes,875.22,5697.07,111,0,0,0,1,0,5976.41,0
2732,2946,948689,24,Travel,Fes,355.84,7355.32,89,0,1,3,0,1,14729.68,0
2733,3808,903990,65,Health,Tangier,2380.32,13483.69,12,1,0,0,0,0,29895.46,0
2734,7642,420580,24,Travel,Rabat,4865.93,825.39,230,1,1,0,1,1,5642.57,0
2735,4825,207779,67,Life,Rabat,3038.81,8608.44,71,1,1,1,0,1,6682.02,0
2736,4536,749179,69,Auto,Casablanca,11280.56,9816.58,71,2,0,2,0,0,3703.99,1
2737,7068,879085,43,Travel,Rabat,4511.86,5090.44,119,3,1,2,0,1,5828.39,0
2738,4802,585319,43,Home,Tangier,6577.47,4712.06,132,2,1,1,0,1,2428.02,0
2739,5699,878760,71,Home,Fes,3645.48,7611.8,189,0,0,2,1,1,910.66,0
2740,2970,656664,36,Travel,Casablanca,27750.02,3212.96,173,2,1,2,0,0,10924.72,0
2741,6806,580674,26,Life,Agadir,1656.08,7287.72,239,1,0,1,1,0,9872.05,0
2742,7142,177924,37,Travel,Fes,6731.31,11592.87,95,1,0,1,0,0,5271.79,0
2743,3819,653620,59,Health,Tangier,4013.28,12758.23,178,0,0,1,0,1,5576.88,0
2744,1364,493145,62,Life,Casablanca,7227.3,6084.84,50,2,0,2,0,1,2449.64,0
2745,5258,671025,67,Travel,Marrakech,4448.0,9450.87,103,1,1,3,1,1,16364.3,0
2746,4119,493056,33,Auto,Rabat,2833.11,500.3,202,1,1,0,1,0,1458.48,0
2747,2863,189031,71,Life,Tangier,4693.2,8480.11,176,2,0,0,0,0,20106.02,0
2748,1115,567186,34,Travel,Casablanca,5453.56,14640.93,23,1,1,0,1,1,8813.4,0
2749,8084,283024,39,Auto,Fes,6376.35,5027.84,90,0,1,1,1,0,6581.78,0
2750,9016,383135,30,Travel,Casablanca,17256.49,9124.25,215,1,0,1,0,1,6982.56,1
2751,3384,127472,29,Health,Marrakech,3760.94,11553.11,93,0,1,1,0,1,13540.83,0
2752,4935,159946,27,Home,Tangier,798.83,9329.53,8,1,0,1,1,1,2802.27,0
2753,8742,598782,18,Travel,Casablanca,3631.89,6568.25,211,4,1,1,0,0,10784.41,0
2754,6442,363685,49,Life,Agadir,1747.77,2712.35,29,1,0,0,0,0,3297.02,0
2755,3490,753525,47,Travel,Tangier,1691.24,7223.67,171,2,1,1,0,1,7825.19,0
2756,7980,102765,25,Travel,Tangier,2026.97,4774.37,53,2,1,0,0,1,1018.48,0
2757,8661,405218,38,Travel,Fes,1009.01,10590.84,134,1,1,2,0,0,2502.81,0
2758,2724,464939,39,Travel,Rabat,167.45,6907.74,221,0,0,1,1,0,28406.98,0
2759,9182,784643,35,Life,Agadir,17505.03,12823.26,24,0,1,1,1,0,18616.43,0
2760,3767,725675,19,Life,Marrakech,1658.67,3303.18,120,3,0,1,1,1,25562.63,1
2761,2137,875404,65,Travel,Casablanca,380.94,6556.94,202,1,1,1,1,0,15378.34,0
2762,5117,593377,61,Home,Rabat,3694.38,8583.82,124,3,1,1,0,1,2606.72,0
2763,4420,773166,26,Travel,Fes,6240.21,2327.21,142,1,1,0,0,0,2952.42,0
2764,6845,889404,20,Life,Rabat,2407.45,9024.7,52,0,0,1,1,0,13216.95,0
2765,5778,773616,71,Health,Tangier,635.03,4718.36,70,2,1,0,0,1,14472.34,0
2766,4906,466047,43,Travel,Tangier,545.26,3828.29,4,2,0,1,1,1,19654.19,0
2767,4637,618790,38,Travel,Marrakech,46070.73,2557.71,186,2,0,2,0,0,5962.45,0
2768,3953,249725,47,Travel,Agadir,548.7,5573.29,116,1,1,1,0,0,4606.33,0
2769,6929,727867,45,Travel,Casablanca,422.08,13970.25,207,1,1,2,0,1,16256.81,0
2770,1276,579885,53,Auto,Casablanca,2057.99,949.58,37,2,1,0,1,0,1066.8,0
2771,2999,139339,43,Travel,Fes,7992.17,12856.27,48,0,0,0,1,1,4151.02,0
2772,2227,518973,51,Life,Marrakech,21811.59,6261.73,122,2,1,0,1,0,3798.46,1
2773,7337,989808,25,Life,Casablanca,2307.78,8643.22,39,3,1,0,1,0,3843.21,1
2774,4735,404543,27,Auto,Agadir,2269.86,7935.78,92,1,0,1,0,0,18493.25,0
2775,1695,930445,65,Travel,Tangier,638.58,13923.23,66,5,1,1,0,0,9125.68,0
2776,5152,507922,72,Home,Marrakech,11002.76,11666.87,13,2,1,2,0,0,5561.17,0
2777,8901,652197,60,Travel,Rabat,2741.7,14779.94,194,4,0,2,0,0,1068.16,0
2778,8470,618993,67,Life,Marrakech,2851.33,12019.23,60,2,1,1,1,1,1581.05,0
2779,8537,812932,71,Health,Marrakech,5014.69,4790.38,126,1,1,1,1,1,11022.92,0
2780,3841,579095,31,Health,Agadir,4282.12,14461.81,169,3,0,0,0,0,6338.19,1
2781,5208,257541,57,Home,Agadir,2519.11,14761.7,32,1,0,1,1,1,16785.59,0
2782,9733,232385,72,Travel,Casablanca,14547.52,2284.86,180,1,1,0,1,1,2412.26,0
2783,2088,501063,32,Auto,Fes,435.1,13565.14,133,5,0,1,1,0,5130.41,0
2784,4363,241002,34,Travel,Fes,3841.25,10130.93,195,1,1,2,0,1,4155.98,0
2785,1024,103285,70,Home,Agadir,4859.07,13868.91,66,0,0,1,1,0,11909.97,0
2786,7144,485781,35,Home,Casablanca,1817.34,13778.22,78,2,1,0,1,0,38614.06,0
2787,6668,660151,49,Home,Casablanca,6246.27,13424.91,232,2,1,3,1,0,2800.19,0
2788,5236,247776,55,Health,Casablanca,6605.82,13336.5,180,0,1,0,0,1,641.51,0
2789,9068,755915,40,Travel,Agadir,11291.18,2205.87,126,1,0,3,0,0,8000.65,1
2790,3235,645611,63,Travel,Fes,2607.45,2580.98,236,0,1,2,0,0,7437.27,0
2791,8295,433112,40,Auto,Casablanca,2297.14,2207.8,177,2,1,1,0,1,799.31,0
2792,9392,153915,52,Home,Agadir,5693.23,1819.92,29,2,1,0,0,1,1831.96,0
2793,9448,471687,56,Home,Rabat,2352.0,5622.64,166,1,0,3,0,1,3167.11,0
2794,4747,765979,32,Life,Rabat,480.29,10417.4,70,2,1,1,0,1,15432.09,0
2795,4175,303462,70,Life,Tangier,8390.94,5643.04,226,1,0,0,0,1,1753.66,0
2796,5897,884278,41,Health,Rabat,329.92,10944.35,136,1,1,1,1,0,3759.51,0
2797,6037,994932,45,Travel,Marrakech,4827.15,12394.11,187,2,1,1,0,1,686.21,0
2798,8427,607553,33,Auto,Tangier,62704.73,10160.11,55,2,1,0,0,0,8000.24,1
2799,9605,566389,33,Auto,Rabat,5652.53,7244.02,110,2,0,0,0,1,1418.98,0
2800,3014,473410,57,Home,Marrakech,1296.05,4785.0,2,1,0,0,0,0,43190.52,1
2801,2381,913171,56,Auto,Rabat,1734.31,2303.85,154,2,1,0,1,1,2099.9,0
2802,2098,540924,23,Home,Agadir,4650.59,7657.95,63,0,0,0,0,0,12701.76,1
2803,4426,752329,19,Travel,Marrakech,2905.48,10934.18,17,0,0,0,1,1,8400.95,0
2804,4655,153019,71,Auto,Casablanca,7387.19,8449.53,59,2,0,0,0,1,2066.51,0
2805,8938,307226,30,Home,Agadir,16985.25,10961.49,88,3,1,0,0,0,14913.73,1
2806,1187,333169,61,Travel,Marrakech,14433.32,5360.69,223,1,0,3,1,0,650.5,1
2807,6409,631661,64,Travel,Agadir,744.73,1468.54,16,1,1,1,1,0,4791.22,0
2808,3092,790641,26,Home,Casablanca,3038.74,11680.92,58,2,1,1,0,1,9956.31,0
2809,3130,644475,51,Home,Marrakech,5384.94,3686.0,192,0,1,1,1,1,3861.3,0
2810,6242,954295,34,Health,Marrakech,18404.16,9436.13,50,1,0,0,1,0,1565.43,1
2811,9549,722215,44,Travel,Agadir,4587.13,12162.24,213,1,1,2,0,0,23854.38,0
2812,6647,862473,46,Home,Rabat,1312.33,2517.1,230,3,0,1,1,0,4326.39,0
2813,6185,446229,54,Travel,Marrakech,5024.35,9178.17,154,2,0,1,1,0,2821.06,0
2814,6776,217996,60,Auto,Rabat,26453.47,10495.93,17,4,0,3,0,0,1627.43,1
2815,8913,663508,39,Life,Marrakech,2201.99,11324.7,114,2,0,2,1,1,5408.2,0
2816,8547,492647,68,Life,Fes,1284.85,2641.17,46,1,1,1,0,1,3971.35,0
2817,8823,615971,41,Home,Tangier,2867.04,12464.18,106,3,1,3,0,0,3678.41,0
2818,8355,631930,24,Home,Rabat,1365.05,1865.15,127,2,0,2,0,1,25620.1,0
2819,7465,179971,51,Travel,Rabat,8041.62,8033.96,196,2,1,3,1,0,25159.05,0
2820,2497,679844,65,Home,Casablanca,1377.04,6929.48,50,1,1,0,1,1,6311.65,0
2821,3555,526976,29,Travel,Fes,14059.3,3715.61,171,2,1,3,0,1,9774.07,0
2822,6409,924624,40,Home,Casablanca,5401.02,4878.0,118,1,0,1,0,1,1108.57,0
2823,3951,617473,32,Travel,Fes,6880.16,2884.32,176,2,0,1,0,0,5384.48,0
2824,2238,497597,50,Home,Fes,6817.21,6673.03,68,0,0,0,0,1,6425.68,0
2825,5727,851943,74,Health,Agadir,8285.34,1014.91,147,3,0,0,1,1,3955.84,1
2826,4965,512774,30,Travel,Agadir,2056.48,13389.27,230,0,1,0,1,0,3176.07,0
2827,6686,392926,40,Health,Agadir,921.79,2870.57,153,1,1,1,0,0,2232.15,0
2828,4701,366926,55,Health,Marrakech,1683.47,13347.26,200,3,0,0,0,1,5091.5,1
2829,3780,846777,49,Health,Casablanca,9060.0,13021.87,146,1,1,0,0,0,15444.44,0
2830,8398,285784,62,Health,Tangier,357.89,7049.32,51,4,0,3,0,0,18233.33,1
2831,2588,336836,67,Auto,Fes,270.56,7717.02,146,3,0,2,1,1,4914.67,1
2832,3368,588161,52,Life,Fes,3902.92,4877.75,112,1,0,1,0,0,14273.08,0
2833,6789,250534,18,Auto,Rabat,8209.85,14954.68,186,2,1,2,0,1,1933.58,0
2834,1436,946462,64,Home,Marrakech,9662.32,10226.2,64,2,1,1,0,0,8635.89,0
2835,3828,823879,62,Home,Tangier,952.46,14301.22,199,3,1,0,1,1,4391.41,1
2836,2556,942843,22,Life,Agadir,723.81,6514.55,185,2,1,1,0,1,2485.07,0
2837,8570,286278,74,Life,Fes,1308.52,13303.74,145,1,1,1,0,1,42446.19,0
2838,8480,197469,30,Life,Rabat,1860.58,6999.4,59,2,0,0,1,0,3062.49,0
2839,1182,671238,71,Health,Casablanca,1993.48,13069.02,195,1,0,1,0,0,3411.57,0
2840,8190,495739,22,Auto,Fes,3447.53,2398.44,214,2,1,1,1,1,3103.55,0
2841,7687,554142,49,Home,Rabat,16102.83,9734.39,143,1,1,1,1,1,6945.93,0
2842,6565,240749,68,Auto,Casablanca,2771.46,10341.2,223,3,1,0,0,0,18930.87,0
2843,8241,831188,38,Auto,Marrakech,9183.65,10014.48,100,2,1,2,0,0,1554.55,0
2844,8651,246161,41,Auto,Agadir,6539.35,6981.9,26,2,0,1,0,0,7917.34,0
2845,6575,497797,35,Life,Casablanca,1271.18,10416.78,176,0,1,1,1,0,6959.2,0
2846,2589,505123,38,Life,Fes,6449.21,3972.21,14,0,0,3,1,1,981.94,0
2847,9851,498825,71,Home,Tangier,5938.84,9139.8,122,1,0,2,1,1,18972.06,0
2848,1159,806513,27,Home,Casablanca,2978.99,8536.41,209,1,0,2,0,0,6432.37,0
2849,7555,936971,41,Home,Tangier,3672.39,5115.92,9,1,1,0,0,1,10126.48,0
2850,9244,537359,57,Auto,Tangier,2781.17,11793.53,7,3,1,2,0,1,617.98,1
2851,7846,122936,64,Life,Casablanca,803.97,1672.64,238,1,1,1,1,0,21255.08,0
2852,3307,936614,38,Health,Marrakech,50960.74,2985.88,219,0,1,2,1,1,38555.33,0
2853,2228,601477,42,Auto,Casablanca,10578.75,7331.68,220,0,1,2,0,1,4228.86,0
2854,8226,997691,69,Travel,Rabat,5611.94,13430.18,183,0,0,1,0,0,2384.21,0
2855,6590,330596,74,Auto,Agadir,1832.99,8839.81,140,1,1,1,1,1,424.56,0
2856,7919,719330,40,Life,Tangier,2670.04,12709.97,145,0,1,0,0,0,1343.09,0
2857,6585,899595,39,Travel,Agadir,730.81,8004.76,201,3,1,1,0,1,11347.58,0
2858,7046,882046,21,Auto,Fes,5239.21,11889.11,108,5,1,1,0,1,4757.35,0
2859,5945,277129,51,Life,Tangier,4462.31,5224.06,236,0,1,1,0,1,1077.98,0
2860,8927,767897,73,Life,Fes,2326.53,12319.56,136,0,0,1,0,0,22591.59,0
2861,8016,646707,23,Health,Rabat,3089.91,6324.45,91,1,1,2,0,1,2517.15,0
2862,8758,830351,45,Auto,Rabat,2083.43,8603.05,124,0,0,1,0,0,1119.54,0
2863,6086,745499,48,Life,Agadir,1647.54,3050.28,170,1,1,3,0,1,5140.46,0
2864,8161,484906,52,Home,Rabat,1174.19,13846.28,204,2,1,2,0,1,8186.21,0
2865,2884,305671,56,Life,Casablanca,875.7,10671.16,165,0,0,3,0,0,1287.49,0
2866,2809,625122,59,Health,Tangier,1283.97,12953.39,148,3,1,2,0,1,3640.32,0
2867,4167,394358,40,Life,Fes,1407.89,3514.01,1,1,1,1,0,1,22891.39,0
2868,7352,848294,23,Auto,Agadir,11015.29,1481.42,9,2,0,1,0,1,1268.04,1
2869,7056,354870,33,Auto,Agadir,1418.89,5389.53,111,2,1,2,1,1,6980.06,0
2870,3437,593244,19,Travel,Rabat,259.58,7991.94,24,3,1,1,0,1,3579.54,0
2871,7468,876646,41,Auto,Rabat,4230.31,12134.36,125,3,1,1,0,0,8404.16,0
2872,6951,626701,34,Travel,Fes,6300.16,6267.03,162,2,1,2,0,1,1723.88,0
2873,6276,633793,62,Home,Tangier,9533.04,4414.4,36,0,1,2,1,1,6208.97,0
2874,9859,876041,18,Health,Tangier,3638.76,5901.9,4,2,1,0,0,0,1894.12,0
2875,8818,989234,23,Home,Agadir,758.9,10702.31,157,2,1,1,0,0,664.46,0
2876,5728,233177,22,Travel,Fes,1142.85,5375.16,87,2,0,1,1,0,1199.28,0
2877,3624,299176,74,Life,Agadir,6125.39,14697.9,227,1,0,0,0,0,3952.32,0
2878,6738,490447,62,Life,Marrakech,17168.78,3037.2,144,1,0,3,1,1,6209.7,0
2879,5232,600850,72,Home,Tangier,756.37,11419.89,8,2,1,2,1,0,16493.41,0
2880,6793,214897,67,Life,Fes,3844.13,9042.87,91,2,0,1,1,0,7031.61,0
2881,5523,158408,46,Travel,Fes,1531.6,3879.89,39,1,0,1,0,0,23357.22,0
2882,6571,268751,29,Health,Agadir,1108.89,11427.4,58,2,1,2,0,1,4019.42,0
2883,3224,216908,56,Auto,Rabat,3108.81,6989.33,140,3,1,0,1,0,8533.9,0
2884,9389,345993,64,Travel,Fes,2539.25,10394.77,172,1,1,1,0,1,1841.84,0
2885,7091,330168,20,Travel,Agadir,262.55,10102.73,4,3,0,1,0,0,6730.67,1
2886,9662,704019,65,Auto,Casablanca,3796.79,2104.33,239,2,0,2,0,0,3383.39,0
2887,7361,605421,18,Auto,Rabat,4419.2,12679.75,25,0,0,2,0,0,3032.97,0
2888,2948,951563,44,Health,Rabat,7308.45,10381.39,198,1,1,1,0,0,5275.88,0
2889,8094,950712,65,Health,Tangier,1499.3,11818.51,67,1,1,2,0,0,1190.3,0
2890,7318,902194,41,Health,Marrakech,443.46,6992.6,167,2,1,3,0,1,6843.89,0
2891,4796,217798,61,Life,Tangier,1798.0,3328.39,118,2,0,1,0,0,9942.78,0
2892,1234,741142,36,Travel,Casablanca,6954.27,5230.1,24,3,1,0,1,1,2431.05,1
2893,4607,337902,25,Auto,Agadir,2721.56,13571.3,213,1,0,2,0,0,5901.12,0
2894,9043,420847,72,Travel,Rabat,8259.91,14101.27,6,1,0,1,0,1,17156.84,0
2895,1522,574650,61,Travel,Rabat,625.73,7487.06,97,2,1,1,1,0,10451.55,0
2896,6904,163079,64,Health,Fes,7899.2,4832.54,72,0,0,0,1,1,4301.41,0
2897,5888,645865,19,Health,Marrakech,4019.27,11089.51,161,2,1,1,0,0,7303.82,0
2898,6832,887646,47,Travel,Marrakech,1947.14,11606.9,176,3,0,1,1,1,21865.01,0
2899,8122,972771,47,Health,Fes,10768.96,12324.26,195,4,0,1,0,1,6333.41,1
2900,6842,410258,66,Life,Casablanca,3975.99,950.72,124,1,1,0,0,0,12670.0,0
2901,2316,582450,56,Auto,Marrakech,915.03,641.14,2,1,0,1,1,0,10891.61,0
2902,2124,949662,62,Travel,Rabat,9684.18,5678.76,38,1,0,2,0,1,5404.21,0
2903,6621,616379,49,Auto,Casablanca,2230.42,2711.2,40,2,1,0,1,0,17857.29,0
2904,6423,788340,18,Life,Tangier,3116.09,12172.24,56,1,0,2,0,1,1786.99,0
2905,3587,167194,55,Health,Tangier,1057.91,8226.24,103,3,1,0,1,0,7539.1,0
2906,6672,571022,30,Home,Casablanca,2801.71,12467.55,103,3,1,1,0,0,2827.42,0
2907,2378,212333,28,Life,Rabat,957.88,3065.24,216,0,1,1,0,1,11995.16,0
2908,4374,662080,27,Home,Tangier,2424.47,9594.73,21,0,0,1,1,0,4828.88,0
2909,2519,145807,65,Auto,Agadir,3092.75,8912.5,115,1,1,1,1,1,12770.23,0
2910,6777,617513,43,Travel,Rabat,6166.76,5435.49,210,0,1,0,1,0,10567.32,0
2911,8935,487410,73,Health,Fes,551.18,7997.68,35,1,0,0,0,0,3228.06,0
2912,7093,760501,72,Life,Marrakech,9932.81,9040.9,203,3,0,2,0,0,8411.63,1
2913,9418,609698,37,Health,Casablanca,10313.02,13397.57,203,1,1,1,1,1,7765.71,0
2914,6355,728580,34,Home,Marrakech,2376.09,1306.76,67,1,1,3,0,1,4006.26,0
2915,5968,747272,34,Home,Fes,3480.27,12438.92,188,3,1,2,0,1,11692.88,0
2916,6574,638065,21,Travel,Tangier,4306.28,14712.27,151,1,0,2,0,0,4403.89,0
2917,5072,138346,22,Home,Agadir,3294.61,11110.74,193,3,1,1,1,1,2254.65,0
2918,3257,941135,40,Travel,Rabat,6149.43,11191.53,191,2,0,0,0,1,6544.81,0
2919,9588,719265,63,Life,Rabat,1873.03,3660.63,151,2,1,3,1,0,7748.5,0
2920,5424,409963,69,Travel,Fes,1197.33,8084.56,214,1,0,0,0,0,250.28,0
2921,4237,234917,27,Home,Casablanca,4983.07,10736.13,123,2,1,1,0,1,54049.2,0
2922,4893,996618,63,Auto,Marrakech,477.7,9233.07,42,1,0,2,1,1,83329.84,0
2923,3005,647578,45,Travel,Agadir,6265.75,6084.41,222,4,1,1,0,1,2132.93,0
2924,3016,474695,50,Health,Tangier,7094.67,14131.72,192,3,1,0,0,0,9096.81,1
2925,2772,523915,60,Auto,Casablanca,1165.9,7952.81,194,0,0,1,0,0,1688.77,0
2926,9353,275324,43,Travel,Agadir,16424.08,14563.2,81,3,0,3,0,0,932.61,1
2927,4976,985114,72,Health,Agadir,1955.91,8676.2,41,2,1,3,1,1,3106.37,0
2928,2751,758653,67,Auto,Fes,1763.95,12004.06,114,3,0,2,0,1,1228.84,0
2929,9967,743784,65,Travel,Fes,1360.73,11259.33,20,1,1,2,0,1,8384.43,0
2930,8430,603150,46,Life,Rabat,5103.72,10081.94,9,1,0,0,0,0,11839.9,1
2931,8170,943521,44,Health,Tangier,1863.79,709.68,57,1,1,0,1,1,28583.23,0
2932,7469,605180,35,Life,Casablanca,531.36,1622.72,124,3,0,1,1,0,5153.19,1
2933,4220,509824,57,Home,Rabat,4491.5,8931.52,203,0,1,0,1,1,11651.34,0
2934,1539,490857,27,Travel,Tangier,2101.59,13720.83,145,1,0,1,0,1,7258.59,0
2935,2461,297345,59,Travel,Marrakech,10972.1,9216.55,78,0,1,0,0,0,6554.83,1
2936,6184,903051,22,Health,Marrakech,4317.88,3921.94,210,2,0,1,0,0,1810.58,0
2937,9547,702294,27,Travel,Rabat,4102.64,5143.17,18,2,1,0,0,0,3867.65,0
2938,1234,870759,67,Home,Casablanca,10070.93,9535.82,236,1,0,0,0,0,3404.0,1
2939,2548,318980,38,Travel,Tangier,3612.01,9157.29,63,1,0,2,1,1,8870.96,0
2940,8480,574869,41,Auto,Marrakech,7620.81,14357.69,200,0,1,0,1,0,597.53,0
2941,5213,376923,55,Life,Marrakech,1366.74,8171.73,93,2,0,0,1,1,14072.09,1
2942,2673,544256,20,Home,Casablanca,21487.93,5647.72,200,3,1,0,0,1,3766.06,1
2943,7708,850190,57,Home,Rabat,4148.57,8112.39,26,0,1,2,0,1,2524.06,0
2944,8982,549541,48,Life,Fes,704.81,11900.39,220,2,1,1,0,1,6939.36,0
2945,3100,609163,58,Life,Agadir,3517.23,8335.28,200,2,0,1,1,1,4801.42,0
2946,4748,908062,54,Home,Tangier,3729.39,5227.76,84,1,1,0,1,0,5760.19,0
2947,4173,992007,19,Life,Marrakech,3462.53,5410.01,239,2,0,1,1,0,18186.79,0
2948,2815,739724,19,Health,Agadir,188.7,11473.77,200,0,1,0,1,1,820.21,0
2949,4841,767538,56,Life,Agadir,1544.26,1463.5,206,2,0,1,1,0,1223.36,0
2950,9016,513151,66,Auto,Fes,567.12,4483.95,13,0,0,1,0,1,2824.97,0
2951,8011,909216,59,Auto,Agadir,577.08,2719.05,119,3,0,2,0,0,19891.92,0
2952,5493,778387,61,Health,Casablanca,3639.87,14197.8,232,1,1,0,1,1,10836.05,0
2953,1674,551069,51,Life,Rabat,1520.8,1806.37,145,1,1,2,1,1,4343.66,0
2954,9088,998599,59,Auto,Tangier,1926.6,11493.66,115,0,0,0,1,1,9002.8,0
2955,9578,167359,37,Travel,Casablanca,1018.49,9641.17,26,0,1,1,0,1,11383.04,0
2956,3158,303460,50,Life,Rabat,15602.31,9675.66,134,1,0,0,0,0,8250.7,1
